Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor Total;Valor Total p m2;Zona;Tipo Agregado
Apartamento;Humaitá;2;1;0;75;3000.0;950.0;0.0;3950.0;52.67;Sul;Apartamento
Apartamento;Flamengo;3;1;0;165;5500.0;1550.0;350.0;7400.0;44.85;Sul;Apartamento
Apartamento;Barra da Tijuca;4;2;1;130;3300.0;2185.0;300.0;5785.0;44.5;Oeste;Apartamento
Apartamento;Centro;1;0;0;40;1500.0;400.0;24.0;1924.0;48.1;Centro;Apartamento
Apartamento;Jardim Botânico;3;0;0;67;2500.0;686.0;0.0;3186.0;47.55;Sul;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;3000.0;800.0;0.0;3800.0;38.0;Oeste;Apartamento
Apartamento;Ipanema;3;1;1;120;7000.0;1800.0;370.0;9170.0;76.42;Sul;Apartamento
Apartamento;Méier;2;0;0;46;800.0;507.0;13.0;1320.0;28.7;Norte;Apartamento
Apartamento;Rio Comprido;1;1;0;40;1200.0;352.0;340.0;1892.0;47.3;Centro;Apartamento
Apartamento;Tijuca;2;1;0;112;1800.0;335.0;134.0;2269.0;20.26;Norte;Apartamento
Apartamento;Copacabana;3;1;1;140;5000.0;1450.0;0.0;6450.0;46.07;Sul;Apartamento
Apartamento;Copacabana;1;0;1;35;1800.0;560.0;68.0;2428.0;69.37;Sul;Apartamento
Apartamento;Gávea;2;0;1;146;4000.0;617.0;0.0;4617.0;31.62;Sul;Apartamento
Apartamento;Barra da Tijuca;4;2;0;145;3500.0;2366.0;470.0;6336.0;43.7;Oeste;Apartamento
Apartamento;Leblon;2;1;0;68;3500.0;1000.0;130.0;4630.0;68.09;Sul;Apartamento
Apartamento;Leblon;3;2;1;170;8000.0;2000.0;450.0;10450.0;61.47;Sul;Apartamento
Apartamento;Ramos;2;1;0;54;1100.0;230.0;0.0;1330.0;24.63;Norte;Apartamento
Apartamento;Jardim Botânico;2;0;0;50;2100.0;812.0;0.0;2912.0;58.24;Sul;Apartamento
Apartamento;São Conrado;1;2;1;105;6500.0;2014.0;629.0;9143.0;87.08;Sul;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;2;140;3000.0;1480.0;190.0;4670.0;33.36;Oeste;Apartamento
Apartamento;Botafogo;3;1;0;109;3000.0;1094.0;174.0;4268.0;39.16;Sul;Apartamento
Apartamento;Botafogo;1;0;0;37;1500.0;400.0;53.0;1953.0;52.78;Sul;Apartamento
Apartamento;Vila Isabel;2;1;0;65;1800.0;750.0;0.0;2550.0;39.23;Norte;Apartamento
Apartamento;Jacarepaguá;2;0;1;73;1000.0;543.0;58.0;1601.0;21.93;Oeste;Apartamento
Apartamento;Tanque;3;2;2;91;1200.0;525.0;106.0;1831.0;20.12;Oeste;Apartamento
Apartamento;Olaria;2;1;0;74;900.0;605.0;0.0;1505.0;20.34;Norte;Apartamento
Apartamento;Barra da Tijuca;3;2;1;100;2200.0;1600.0;350.0;4150.0;41.5;Oeste;Apartamento
Apartamento;Flamengo;4;1;0;250;5300.0;2200.0;701.0;8201.0;32.8;Sul;Apartamento
Apartamento;Campo Grande;2;1;0;47;600.0;330.0;0.0;930.0;19.79;Oeste;Apartamento
Apartamento;Maracanã;2;0;0;64;1300.0;460.0;0.0;1760.0;27.5;Norte;Apartamento
Apartamento;Ipanema;3;1;1;127;7000.0;1048.0;294.0;8342.0;65.69;Sul;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;75;3200.0;1000.0;110.0;4310.0;57.47;Oeste;Apartamento
Apartamento;Jardim Botânico;3;1;1;105;3800.0;1015.0;238.0;5053.0;48.12;Sul;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;3;120;3000.0;778.0;298.0;4076.0;33.97;Oeste;Apartamento
Apartamento;Copacabana;2;0;0;80;2000.0;800.0;150.0;2950.0;36.88;Sul;Apartamento
Apartamento;Barra da Tijuca;3;2;1;140;3000.0;2300.0;421.0;5721.0;40.86;Oeste;Apartamento
Apartamento;Barra da Tijuca;3;2;3;120;5300.0;2500.0;783.0;8583.0;71.53;Oeste;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;0;94;1500.0;1045.0;0.0;2545.0;27.07;Oeste;Apartamento
Apartamento;Barra da Tijuca;4;0;2;153;3515.0;2100.0;2500.0;8115.0;53.04;Oeste;Apartamento
Apartamento;Botafogo;1;0;0;36;1300.0;616.0;57.0;1973.0;54.81;Sul;Apartamento
Apartamento;Barra da Tijuca;2;2;1;105;5800.0;2100.0;0.0;7900.0;75.24;Oeste;Apartamento
Apartamento;Botafogo;3;2;1;140;5000.0;1500.0;424.0;6924.0;49.46;Sul;Apartamento
Apartamento;Tijuca;2;1;0;75;2000.0;590.0;75.0;2665.0;35.53;Norte;Apartamento
Apartamento;Taquara;2;1;1;120;2320.0;540.0;350.0;3210.0;26.75;Oeste;Apartamento
Apartamento;Jacarepaguá;2;0;0;55;1200.0;530.0;0.0;1730.0;31.45;Oeste;Apartamento
Apartamento;Barra da Tijuca;3;3;1;270;8000.0;3000.0;530.0;11530.0;42.7;Oeste;Apartamento
Apartamento;Campo Grande;2;1;0;45;750.0;75.0;0.0;825.0;18.33;Oeste;Apartamento
Apartamento;Recreio dos Bandeirantes;3;0;0;85;2600.0;850.0;0.0;3450.0;40.59;Oeste;Apartamento
Apartamento;Copacabana;1;0;0;60;2300.0;550.0;86.0;2936.0;48.93;Sul;Apartamento
Apartamento;Maracanã;2;0;0;58;1500.0;550.0;0.0;2050.0;35.34;Norte;Apartamento
Apartamento;Ipanema;2;1;0;108;3500.0;1149.0;3184.0;7833.0;72.53;Sul;Apartamento
Apartamento;Lagoa;3;2;2;222;9000.0;4720.0;980.0;14700.0;66.22;Sul;Apartamento
Apartamento;Ipanema;1;1;1;74;6500.0;3561.0;465.0;10526.0;142.24;Sul;Apartamento
Apartamento;Centro;1;0;0;45;2000.0;633.0;779.0;3412.0;75.82;Centro;Apartamento
Apartamento;Barra da Tijuca;3;2;2;113;3200.0;1500.0;339.0;5039.0;44.59;Oeste;Apartamento
Apartamento;Ipanema;2;0;0;70;2500.0;667.0;128.0;3295.0;47.07;Sul;Apartamento
Apartamento;Bonsucesso;3;0;1;82;1500.0;470.0;0.0;1970.0;24.02;Norte;Apartamento
Apartamento;Ipanema;3;1;1;156;4000.0;1500.0;252.0;5752.0;36.87;Sul;Apartamento
Apartamento;Tijuca;2;1;1;103;2600.0;550.0;150.0;3300.0;32.04;Norte;Apartamento
Apartamento;Tijuca;3;2;1;132;2800.0;1216.0;200.0;4216.0;31.94;Norte;Apartamento
Apartamento;Cachambi;1;1;0;45;700.0;210.0;0.0;910.0;20.22;Norte;Apartamento
Apartamento;Leblon;3;1;1;142;9000.0;1536.0;569.0;11105.0;78.2;Sul;Apartamento
Apartamento;Copacabana;2;0;0;80;3000.0;580.0;120.0;3700.0;46.25;Sul;Apartamento
Apartamento;Lagoa;2;0;0;90;2100.0;1800.0;400.0;4300.0;47.78;Sul;Apartamento
Apartamento;São Conrado;4;2;1;149;5500.0;1760.0;3900.0;11160.0;74.9;Sul;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;110;1800.0;577.0;157.0;2534.0;23.04;Oeste;Apartamento
Apartamento;Taquara;2;0;0;55;900.0;298.0;13.0;1211.0;22.02;Oeste;Apartamento
Apartamento;Tijuca;2;0;0;70;1300.0;580.0;30.0;1910.0;27.29;Norte;Apartamento
Apartamento;Pilares;2;1;0;55;1000.0;209.0;0.0;1209.0;21.98;Norte;Apartamento
Apartamento;Tijuca;1;0;0;40;1500.0;611.0;24.0;2135.0;53.38;Norte;Apartamento
Apartamento;Botafogo;1;1;0;40;2990.0;1020.0;183.0;4193.0;104.82;Sul;Apartamento
Apartamento;Laranjeiras;3;0;1;120;2200.0;600.0;0.0;2800.0;23.33;Sul;Apartamento
Apartamento;Méier;1;0;0;40;1100.0;500.0;13.0;1613.0;40.33;Norte;Apartamento
Apartamento;Méier;2;1;0;46;900.0;420.0;13.0;1333.0;28.98;Norte;Apartamento
Apartamento;Barra da Tijuca;2;1;1;60;2300.0;1019.0;137.0;3456.0;57.6;Oeste;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2950.0;1430.0;200.0;4580.0;50.89;Oeste;Apartamento
Apartamento;Barra da Tijuca;2;1;0;52;1200.0;470.0;200.0;1870.0;35.96;Oeste;Apartamento
Apartamento;Ipanema;2;1;0;100;4200.0;800.0;120.0;5120.0;51.2;Sul;Apartamento
Apartamento;Catete;3;0;0;128;3000.0;800.0;210.0;4010.0;31.33;Sul;Apartamento
Apartamento;Camorim;4;2;2;230;2400.0;818.0;305.0;3523.0;15.32;Oeste;Apartamento
Apartamento;Tijuca;2;1;1;60;2200.0;694.0;47.0;2941.0;49.02;Norte;Apartamento
Apartamento;Penha;1;0;0;50;900.0;250.0;0.0;1150.0;23.0;Norte;Apartamento
Apartamento;Barra da Tijuca;2;2;1;80;4000.0;1721.0;311.0;6032.0;75.4;Oeste;Apartamento
Apartamento;Jacarepaguá;1;1;1;42;1200.0;720.0;30.0;1950.0;46.43;Oeste;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;70;2200.0;1280.0;3200.0;6680.0;95.43;Oeste;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;3240.0;950.0;0.0;4190.0;59.86;Oeste;Apartamento
Apartamento;Barra da Tijuca;4;2;1;166;7500.0;2200.0;6650.0;16350.0;98.49;Oeste;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;84;2150.0;430.0;0.0;2580.0;30.71;Oeste;Apartamento
Apartamento;Tijuca;2;1;1;70;2000.0;600.0;75.0;2675.0;38.21;Norte;Apartamento
Apartamento;Ipanema;2;1;1;77;3600.0;1360.0;0.0;4960.0;64.42;Sul;Apartamento
Apartamento;Laranjeiras;3;0;0;90;3000.0;1000.0;23.0;4023.0;44.7;Sul;Apartamento
Apartamento;Barra da Tijuca;3;1;1;90;1900.0;1200.0;98.0;3198.0;35.53;Oeste;Apartamento
Apartamento;Copacabana;3;1;0;122;2700.0;1402.0;187.0;4289.0;35.16;Sul;Apartamento
Apartamento;Vila Valqueire;3;1;1;92;1800.0;355.0;0.0;2155.0;23.42;Oeste;Apartamento
Apartamento;Ipanema;3;1;1;150;6000.0;1580.0;470.0;8050.0;53.67;Sul;Apartamento
Apartamento;Jacarepaguá;2;1;1;131;2500.0;1000.0;180.0;3680.0;28.09;Oeste;Apartamento
Apartamento;Engenho de Dentro;2;1;1;73;1200.0;731.0;13.0;1944.0;26.63;Norte;Apartamento
Apartamento;Flamengo;2;1;1;70;2800.0;1350.0;220.0;4370.0;62.43;Sul;Apartamento
Apartamento;Ipanema;2;2;0;75;5000.0;2505.0;320.0;7825.0;104.33;Sul;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;2;70;1800.0;1095.0;0.0;2895.0;41.36;Oeste;Apartamento
Apartamento;Leblon;2;0;1;55;3750.0;1000.0;140.0;4890.0;88.91;Sul;Apartamento
Apartamento;Barra da Tijuca;2;1;1;75;1550.0;790.0;0.0;2340.0;31.2;Oeste;Apartamento
Apartamento;Tijuca;2;1;0;90;2800.0;800.0;70.0;3670.0;40.78;Norte;Apartamento
Apartamento;Barra da Tijuca;2;1;1;85;2200.0;1150.0;255.0;3605.0;42.41;Oeste;Apartamento
Apartamento;Botafogo;1;1;1;45;2600.0;1100.0;180.0;3880.0;86.22;Sul;Apartamento
Apartamento;Copacabana;3;0;1;156;2500.0;984.0;248.0;3732.0;23.92;Sul;Apartamento
Apartamento;Quintino Bocaiúva;2;1;0;55;600.0;360.0;0.0;960.0;17.45;Norte;Apartamento
Apartamento;Botafogo;2;1;1;89;3200.0;780.0;181.0;4161.0;46.75;Sul;Apartamento
Apartamento;Botafogo;1;0;0;34;1200.0;506.0;54.0;1760.0;51.76;Sul;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;2;95;1800.0;764.0;95.0;2659.0;27.99;Oeste;Apartamento
Apartamento;Flamengo;3;1;1;140;3000.0;2500.0;370.0;5870.0;41.93;Sul;Apartamento
Apartamento;Gávea;4;1;1;229;4000.0;3162.0;447.0;7609.0;33.23;Sul;Apartamento
Apartamento;Botafogo;2;1;2;84;4650.0;1130.0;260.0;6040.0;71.9;Sul;Apartamento
Apartamento;Cachambi;2;1;1;70;1750.0;556.0;77.0;2383.0;34.04;Norte;Apartamento
Apartamento;Barra da Tijuca;1;1;0;73;1500.0;1200.0;237.0;2937.0;40.23;Oeste;Apartamento
Apartamento;Grajaú;2;1;1;75;1200.0;840.0;71.0;2111.0;28.15;Norte;Apartamento
Apartamento;Barra da Tijuca;4;4;4;310;8000.0;2150.0;1038.0;11188.0;36.09;Oeste;Apartamento
Apartamento;Leblon;2;1;1;80;3600.0;1125.0;0.0;4725.0;59.06;Sul;Apartamento
Apartamento;Humaitá;1;1;0;34;2500.0;333.0;0.0;2833.0;83.32;Sul;Apartamento
Apartamento;Leblon;3;1;1;130;5250.0;1360.0;430.0;7040.0;54.15;Sul;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;2;80;1300.0;1033.0;140.0;2473.0;30.91;Oeste;Apartamento
Apartamento;Copacabana;2;0;0;71;2800.0;855.0;136.0;3791.0;53.39;Sul;Apartamento
Apartamento;Barra da Tijuca;3;0;1;98;3300.0;1100.0;90.0;4490.0;45.82;Oeste;Apartamento
Apartamento;Tijuca;1;0;0;50;1200.0;600.0;48.0;1848.0;36.96;Norte;Apartamento
Apartamento;Ipanema;4;3;1;175;7500.0;1550.0;0.0;9050.0;51.71;Sul;Apartamento
Apartamento;Copacabana;2;1;0;61;2500.0;877.0;132.0;3509.0;57.52;Sul;Apartamento
Apartamento;Grajaú;2;1;1;70;1300.0;1000.0;90.0;2390.0;34.14;Norte;Apartamento
Apartamento;Copacabana;3;0;1;90;2350.0;1237.0;123.0;3710.0;41.22;Sul;Apartamento
Apartamento;Maracanã;2;0;0;78;1900.0;768.0;79.0;2747.0;35.22;Norte;Apartamento
Apartamento;Laranjeiras;2;1;2;63;2700.0;934.0;0.0;3634.0;57.68;Sul;Apartamento
Apartamento;Barra da Tijuca;3;0;2;212;5500.0;1200.0;682.0;7382.0;34.82;Oeste;Apartamento
Apartamento;Andaraí;1;0;0;40;1000.0;340.0;190.0;1530.0;38.25;Norte;Apartamento
Apartamento;Leblon;4;2;2;160;7000.0;1900.0;733.0;9633.0;60.21;Sul;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;90;1600.0;1276.0;200.0;3076.0;34.18;Oeste;Apartamento
Apartamento;Tijuca;3;2;0;126;2000.0;550.0;1100.0;3650.0;28.97;Norte;Apartamento
Apartamento;Barra da Tijuca;2;1;1;75;2300.0;816.0;224.0;3340.0;44.53;Oeste;Apartamento
Apartamento;Todos os Santos;1;1;1;48;1000.0;490.0;0.0;1490.0;31.04;Norte;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;97;1900.0;1100.0;140.0;3140.0;32.37;Oeste;Apartamento
Apartamento;Méier;2;0;0;59;1100.0;681.0;0.0;1781.0;30.19;Norte;Apartamento
Apartamento;São Conrado;2;1;1;100;3000.0;830.0;360.0;4190.0;41.9;Sul;Apartamento
Apartamento;Barra da Tijuca;4;2;2;140;5500.0;1250.0;550.0;7300.0;52.14;Oeste;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;2;300;4200.0;1236.0;3327.0;8763.0;29.21;Oeste;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;2;180;2600.0;900.0;442.0;3942.0;21.9;Oeste;Apartamento
Apartamento;Copacabana;3;2;1;156;3900.0;1650.0;2804.0;8354.0;53.55;Sul;Apartamento
Apartamento;Leme;2;0;0;75;2400.0;878.0;0.0;3278.0;43.71;Sul;Apartamento
Apartamento;Laranjeiras;3;0;1;147;4500.0;1290.0;226.0;6016.0;40.93;Sul;Apartamento
Apartamento;Campo Grande;4;2;1;180;3000.0;900.0;0.0;3900.0;21.67;Oeste;Apartamento
Apartamento;Copacabana;2;0;0;64;2200.0;780.0;144.0;3124.0;48.81;Sul;Apartamento
Apartamento;Barra da Tijuca;3;1;1;70;1800.0;700.0;60.0;2560.0;36.57;Oeste;Apartamento
Apartamento;Copacabana;2;1;1;115;3800.0;1150.0;235.0;5185.0;45.09;Sul;Apartamento
Apartamento;Barra da Tijuca;1;1;0;84;2000.0;1300.0;0.0;3300.0;39.29;Oeste;Apartamento
Apartamento;Cachambi;2;1;1;75;1300.0;300.0;37.0;1637.0;21.83;Norte;Apartamento
Apartamento;Copacabana;4;1;1;150;4800.0;1907.0;263.0;6970.0;46.47;Sul;Apartamento
Apartamento;Leblon;2;1;0;82;3500.0;1120.0;0.0;4620.0;56.34;Sul;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2200.0;1400.0;0.0;3600.0;40.0;Oeste;Apartamento
Apartamento;Leblon;2;0;0;75;3900.0;462.0;159.0;4521.0;60.28;Sul;Apartamento
Apartamento;Engenho de Dentro;1;0;0;30;300.0;50.0;0.0;350.0;11.67;Norte;Apartamento
Apartamento;Vila da Penha;2;0;0;50;900.0;200.0;0.0;1100.0;22.0;Norte;Apartamento
Apartamento;Ipanema;3;1;0;100;6000.0;1583.0;280.0;7863.0;78.63;Sul;Apartamento
Apartamento;Barra da Tijuca;1;1;1;39;1500.0;439.0;0.0;1939.0;49.72;Oeste;Apartamento
Apartamento;Ipanema;3;1;1;152;7400.0;1720.0;553.0;9673.0;63.64;Sul;Apartamento
Apartamento;Campo Grande;3;1;0;65;700.0;330.0;0.0;1030.0;15.85;Oeste;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;2;92;1650.0;900.0;0.0;2550.0;27.72;Oeste;Apartamento
Apartamento;São Conrado;3;2;1;150;4000.0;1600.0;455.0;6055.0;40.37;Sul;Apartamento
Apartamento;Botafogo;3;1;1;101;5100.0;1340.0;341.0;6781.0;67.14;Sul;Apartamento
Apartamento;Vila Isabel;2;0;0;65;1650.0;200.0;52.0;1902.0;29.26;Norte;Apartamento
Apartamento;Leblon;2;1;1;82;3500.0;1120.0;389.0;5009.0;61.09;Sul;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;97;2650.0;875.0;205.0;3730.0;38.45;Oeste;Apartamento
Apartamento;Copacabana;3;1;0;120;3500.0;1500.0;1200.0;6200.0;51.67;Sul;Apartamento
Apartamento;Lagoa;3;1;1;137;5500.0;1350.0;0.0;6850.0;50.0;Sul;Apartamento
Apartamento;Jardim Botânico;4;2;1;160;4500.0;2437.0;436.0;7373.0;46.08;Sul;Apartamento
Apartamento;Leblon;3;1;0;155;7000.0;2650.0;550.0;10200.0;65.81;Sul;Apartamento
Apartamento;Barra da Tijuca;4;3;2;237;7000.0;3400.0;580.0;10980.0;46.33;Oeste;Apartamento
Apartamento;Ipanema;2;0;1;86;4500.0;760.0;260.0;5520.0;64.19;Sul;Apartamento
Apartamento;Tijuca;3;2;1;116;3500.0;1210.0;317.0;5027.0;43.34;Norte;Apartamento
Apartamento;Jacarepaguá;1;0;0;30;550.0;18.0;8.0;576.0;19.2;Oeste;Apartamento
Apartamento;Ipanema;3;1;1;100;3000.0;1340.0;160.0;4500.0;45.0;Sul;Apartamento
Apartamento;Barra da Tijuca;4;2;2;140;5500.0;1800.0;700.0;8000.0;57.14;Oeste;Apartamento
Apartamento;Tijuca;3;0;1;75;2300.0;600.0;150.0;3050.0;40.67;Norte;Apartamento
Apartamento;Recreio dos Bandeirantes;4;3;3;246;3500.0;920.0;5118.0;9538.0;38.77;Oeste;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;103;1700.0;1322.0;0.0;3022.0;29.34;Oeste;Apartamento
Apartamento;Barra da Tijuca;1;1;1;73;1300.0;1015.0;149.0;2464.0;33.75;Oeste;Apartamento
Apartamento;Ipanema;2;1;0;80;3600.0;1200.0;0.0;4800.0;60.0;Sul;Apartamento
Apartamento;Ipanema;3;2;1;130;5400.0;1600.0;530.0;7530.0;57.92;Sul;Apartamento
Apartamento;Barra da Tijuca;2;1;1;77;1200.0;1277.0;0.0;2477.0;32.17;Oeste;Apartamento
Apartamento;Pechincha;2;0;0;53;1200.0;520.0;60.0;1780.0;33.58;Oeste;Apartamento
Apartamento;Leblon;2;1;1;70;6000.0;2055.0;230.0;8285.0;118.36;Sul;Apartamento
Apartamento;Méier;2;0;0;49;1200.0;532.0;35.0;1767.0;36.06;Norte;Apartamento
Apartamento;Leblon;2;1;0;108;5000.0;1081.0;280.0;6361.0;58.9;Sul;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;3000.0;1000.0;500.0;4500.0;64.29;Oeste;Apartamento
Apartamento;Copacabana;1;0;0;28;1100.0;450.0;54.0;1604.0;57.29;Sul;Apartamento
Apartamento;Ipanema;3;1;1;140;7500.0;1300.0;300.0;9100.0;65.0;Sul;Apartamento
Apartamento;Penha Circular;2;1;0;75;1300.0;490.0;0.0;1790.0;23.87;Norte;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;120;2000.0;1600.0;3500.0;7100.0;59.17;Oeste;Apartamento
Apartamento;Tijuca;3;1;1;99;1800.0;710.0;0.0;2510.0;25.35;Norte;Apartamento
Apartamento;Bonsucesso;2;0;0;100;900.0;484.0;0.0;1384.0;13.84;Norte;Apartamento
Apartamento;São Cristóvão;2;1;0;65;1100.0;379.0;0.0;1479.0;22.75;Centro;Apartamento
Apartamento;Barra da Tijuca;3;2;1;172;2300.0;1600.0;450.0;4350.0;25.29;Oeste;Apartamento
Apartamento;Ipanema;2;1;0;70;3000.0;900.0;205.0;4105.0;58.64;Sul;Apartamento
Apartamento;Catete;2;1;0;71;2200.0;725.0;109.0;3034.0;42.73;Sul;Apartamento
Apartamento;Pechincha;3;1;0;86;1000.0;670.0;84.0;1754.0;20.4;Oeste;Apartamento
Apartamento;Barra da Tijuca;3;2;3;170;9000.0;1600.0;547.0;11147.0;65.57;Oeste;Apartamento
Apartamento;Santa Teresa;2;1;0;80;1500.0;738.0;230.0;2468.0;30.85;Centro;Apartamento
Apartamento;Praça da Bandeira;1;0;0;38;1200.0;128.0;25.0;1353.0;35.61;Norte;Apartamento
Apartamento;Barra da Tijuca;3;2;2;148;4200.0;1800.0;600.0;6600.0;44.59;Oeste;Apartamento
Apartamento;Botafogo;2;1;0;70;2600.0;700.0;0.0;3300.0;47.14;Sul;Apartamento
Apartamento;Barra da Tijuca;2;2;1;90;2800.0;1000.0;100.0;3900.0;43.33;Oeste;Apartamento
Apartamento;Botafogo;1;0;0;40;2300.0;402.0;0.0;2702.0;67.55;Sul;Apartamento
Apartamento;Flamengo;3;1;2;160;3900.0;900.0;220.0;5020.0;31.38;Sul;Apartamento
Apartamento;Lagoa;3;1;1;135;4100.0;1734.0;623.0;6457.0;47.83;Sul;Apartamento
Apartamento;Barra da Tijuca;3;2;1;120;2900.0;1800.0;0.0;4700.0;39.17;Oeste;Apartamento
Apartamento;Tijuca;3;0;1;110;2500.0;700.0;150.0;3350.0;30.45;Norte;Apartamento
Apartamento;Flamengo;2;0;0;75;3800.0;700.0;150.0;4650.0;62.0;Sul;Apartamento
Apartamento;Flamengo;4;2;1;300;5500.0;2500.0;0.0;8000.0;26.67;Sul;Apartamento
Apartamento;Ipanema;3;1;1;100;3300.0;1192.0;171.0;4663.0;46.63;Sul;Apartamento
Apartamento;Botafogo;3;1;0;115;3100.0;800.0;100.0;4000.0;34.78;Sul;Apartamento
Apartamento;Barra da Tijuca;2;1;1;89;3500.0;1015.0;0.0;4515.0;50.73;Oeste;Apartamento
Apartamento;Copacabana;3;0;1;107;3100.0;780.0;210.0;4090.0;38.22;Sul;Apartamento
Apartamento;Barra da Tijuca;3;3;3;300;5000.0;1980.0;595.0;7575.0;25.25;Oeste;Apartamento
Apartamento;Anil;2;1;1;55;1500.0;550.0;0.0;2050.0;37.27;Oeste;Apartamento
Apartamento;Leblon;4;2;1;145;8500.0;1960.0;360.0;10820.0;74.62;Sul;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;60;1200.0;450.0;10.0;1660.0;27.67;Norte;Apartamento
Apartamento;Botafogo;2;1;1;64;3800.0;980.0;210.0;4990.0;77.97;Sul;Apartamento
Apartamento;Lagoa;3;2;2;300;7900.0;2650.0;0.0;10550.0;35.17;Sul;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;2;225;3000.0;790.0;0.0;3790.0;16.84;Oeste;Apartamento
Apartamento;Leblon;2;1;1;82;3300.0;1020.0;270.0;4590.0;55.98;Sul;Apartamento
Apartamento;Copacabana;4;1;2;230;4500.0;1400.0;250.0;6150.0;26.74;Sul;Apartamento
Apartamento;Botafogo;3;0;0;146;3000.0;850.0;0.0;3850.0;26.37;Sul;Apartamento
Apartamento;Leblon;3;3;1;166;8500.0;3500.0;500.0;12500.0;75.3;Sul;Apartamento
Apartamento;Barra da Tijuca;2;1;1;74;2600.0;1330.0;220.0;4150.0;56.08;Oeste;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;1;111;1700.0;904.0;0.0;2604.0;23.46;Oeste;Apartamento
Apartamento;Copacabana;2;0;0;80;2200.0;680.0;173.0;3053.0;38.16;Sul;Apartamento
Apartamento;Vila Isabel;2;1;0;75;1500.0;460.0;90.0;2050.0;27.33;Norte;Apartamento
Apartamento;Flamengo;1;0;0;30;1400.0;370.0;0.0;1770.0;59.0;Sul;Apartamento
Apartamento;Botafogo;1;0;0;60;2200.0;645.0;1100.0;3945.0;65.75;Sul;Apartamento
Apartamento;Botafogo;3;1;1;108;2800.0;1160.0;236.0;4196.0;38.85;Sul;Apartamento
Apartamento;Flamengo;3;1;1;152;3800.0;1338.0;0.0;5138.0;33.8;Sul;Apartamento
Apartamento;Botafogo;2;1;1;64;3350.0;917.0;152.0;4419.0;69.05;Sul;Apartamento
Apartamento;Recreio dos Bandeirantes;3;0;1;106;2500.0;780.0;250.0;3530.0;33.3;Oeste;Apartamento
Apartamento;Ipanema;3;1;0;127;3800.0;1268.0;431.0;5499.0;43.3;Sul;Apartamento
Apartamento;São Cristóvão;2;1;0;53;900.0;689.0;0.0;1589.0;29.98;Centro;Apartamento
Apartamento;Freguesia (Jacarepaguá);1;1;0;50;1200.0;590.0;37.0;1827.0;36.54;Norte;Apartamento
Apartamento;Copacabana;3;1;1;140;5000.0;1400.0;200.0;6600.0;47.14;Sul;Apartamento
Apartamento;Tijuca;3;2;1;120;2580.0;926.0;187.0;3693.0;30.78;Norte;Apartamento
Apartamento;Barra da Tijuca;3;3;3;170;4900.0;1984.0;502.0;7386.0;43.45;Oeste;Apartamento
Apartamento;Centro;1;0;0;30;800.0;400.0;0.0;1200.0;40.0;Centro;Apartamento
Apartamento;Ipanema;4;2;1;222;8000.0;2600.0;721.0;11321.0;51.0;Sul;Apartamento
Apartamento;Vila Isabel;2;1;0;80;1400.0;626.0;51.0;2077.0;25.96;Norte;Apartamento
Apartamento;Barra da Tijuca;3;2;1;109;3900.0;1554.0;317.0;5771.0;52.94;Oeste;Apartamento
Apartamento;Barra da Tijuca;3;2;1;172;2300.0;1600.0;450.0;4350.0;25.29;Oeste;Apartamento
Apartamento;Barra da Tijuca;2;1;2;80;2400.0;1300.0;1800.0;5500.0;68.75;Oeste;Apartamento
Apartamento;Barra da Tijuca;2;2;1;67;1950.0;740.0;60.0;2750.0;41.04;Oeste;Apartamento
Apartamento;Barra da Tijuca;3;2;1;119;3800.0;1580.0;370.0;5750.0;48.32;Oeste;Apartamento
Apartamento;Jardim Botânico;3;2;1;110;4200.0;990.0;254.0;5444.0;49.49;Sul;Apartamento
Apartamento;Barra da Tijuca;3;2;3;100;3200.0;1500.0;262.0;4962.0;49.62;Oeste;Apartamento
